CodeString,Name,Keywords,ID,MasterID
MF_arfit_1_8_sbc.meantauerr,MF_arfit_1_8_sbc_meantauerr,"modelfit,arfit",6805,1002
MF_arfit_1_8_sbc.maxexctn,MF_arfit_1_8_sbc_maxexctn,"modelfit,arfit",6806,1002
MF_arfit_1_8_sbc.minexctn,MF_arfit_1_8_sbc_minexctn,"modelfit,arfit",6807,1002
MF_arfit_1_8_sbc.meanexctn,MF_arfit_1_8_sbc_meanexctn,"modelfit,arfit",6808,1002
MF_arfit_1_8_sbc.stdexctn,MF_arfit_1_8_sbc_stdexctn,"modelfit,arfit",6809,1002
NL_MS_fnn_1_10_mi_5_1.pfnn_1,NL_MS_fnn_1_10_mi_5_1_pfnn_1,"nonlinear,fnn,slow",6810,1003
NL_MS_fnn_1_10_mi_5_1.pfnn_2,NL_MS_fnn_1_10_mi_5_1_pfnn_2,"nonlinear,fnn,slow",6811,1003
NL_MS_fnn_1_10_mi_5_1.pfnn_3,NL_MS_fnn_1_10_mi_5_1_pfnn_3,"nonlinear,fnn,slow",6812,1003
NL_MS_fnn_1_10_mi_5_1.pfnn_4,NL_MS_fnn_1_10_mi_5_1_pfnn_4,"nonlinear,fnn,slow",6813,1003
NL_MS_fnn_1_10_mi_5_1.pfnn_5,NL_MS_fnn_1_10_mi_5_1_pfnn_5,"nonlinear,fnn,slow",6814,1003
NL_MS_fnn_1_10_mi_5_1.pfnn_6,NL_MS_fnn_1_10_mi_5_1_pfnn_6,"nonlinear,fnn,slow",6815,1003
NL_MS_fnn_1_10_mi_5_1.pfnn_7,NL_MS_fnn_1_10_mi_5_1_pfnn_7,"nonlinear,fnn,slow",6816,1003
NL_MS_fnn_1_10_mi_5_1.pfnn_8,NL_MS_fnn_1_10_mi_5_1_pfnn_8,"nonlinear,fnn,slow",6817,1003
NL_MS_fnn_1_10_mi_5_1.pfnn_9,NL_MS_fnn_1_10_mi_5_1_pfnn_9,"nonlinear,fnn,slow",6818,1003
NL_MS_fnn_1_10_mi_5_1.pfnn_10,NL_MS_fnn_1_10_mi_5_1_pfnn_10,"nonlinear,fnn,slow",6819,1003
NL_MS_fnn_1_10_mi_5_1.meanpfnn,NL_MS_fnn_1_10_mi_5_1_meanpfnn,"nonlinear,fnn,slow",6820,1003
NL_MS_fnn_1_10_mi_5_1.stdpfnn,NL_MS_fnn_1_10_mi_5_1_stdpfnn,"nonlinear,fnn,slow",6821,1003
NL_MS_fnn_1_10_mi_5_1.firstunder02,NL_MS_fnn_1_10_mi_5_1_firstunder02,"nonlinear,fnn,slow",6822,1003
NL_MS_fnn_1_10_mi_5_1.firstunder01,NL_MS_fnn_1_10_mi_5_1_firstunder01,"nonlinear,fnn,slow",6823,1003
NL_MS_fnn_1_10_mi_5_1.firstunder005,NL_MS_fnn_1_10_mi_5_1_firstunder005,"nonlinear,fnn,slow",6824,1003
NL_MS_fnn_1_10_mi_5_1.firstunder002,NL_MS_fnn_1_10_mi_5_1_firstunder002,"nonlinear,fnn,slow",6825,1003
NL_MS_fnn_1_10_mi_5_1.firstunder001,NL_MS_fnn_1_10_mi_5_1_firstunder001,"nonlinear,fnn,slow",6826,1003
NL_MS_fnn_1_10_mi_5_1.max1stepchange,NL_MS_fnn_1_10_mi_5_1_max1stepchange,"nonlinear,fnn,slow",6827,1003
NL_MS_nlpe_2_mi.msqerr,NL_MS_nlpe_2_mi_msqerr,"nonlinear,prediction,model",6828,1004
NL_MS_nlpe_2_mi.meane,NL_MS_nlpe_2_mi_meane,"nonlinear,prediction,model",6829,1004
NL_MS_nlpe_2_mi.meanabs,NL_MS_nlpe_2_mi_meanabs,"nonlinear,prediction,model",6830,1004
NL_MS_nlpe_2_mi.stde,NL_MS_nlpe_2_mi_stde,"nonlinear,prediction,model",6831,1004
NL_MS_nlpe_2_mi.mms,NL_MS_nlpe_2_mi_mms,"nonlinear,prediction,model",6832,1004
NL_MS_nlpe_2_mi.maxonmean,NL_MS_nlpe_2_mi_maxonmean,"nonlinear,prediction,model",6833,1004
NL_MS_nlpe_2_mi.p1_5,NL_MS_nlpe_2_mi_p1_5,"nonlinear,prediction,model",6834,1004
NL_MS_nlpe_2_mi.p2_5,NL_MS_nlpe_2_mi_p2_5,"nonlinear,prediction,model",6835,1004
NL_MS_nlpe_2_mi.p3_5,NL_MS_nlpe_2_mi_p3_5,"nonlinear,prediction,model",6836,1004
NL_MS_nlpe_2_mi.p4_5,NL_MS_nlpe_2_mi_p4_5,"nonlinear,prediction,model",6837,1004
NL_MS_nlpe_2_mi.p5_5,NL_MS_nlpe_2_mi_p5_5,"nonlinear,prediction,model",6838,1004
NL_MS_nlpe_2_mi.ac1,NL_MS_nlpe_2_mi_ac1,"nonlinear,prediction,model",6839,1004
NL_MS_nlpe_2_mi.ac2,NL_MS_nlpe_2_mi_ac2,"nonlinear,prediction,model",6840,1004
NL_MS_nlpe_2_mi.ac3,NL_MS_nlpe_2_mi_ac3,"nonlinear,prediction,model",6841,1004
NL_MS_nlpe_2_mi.ac1n,NL_MS_nlpe_2_mi_ac1n,"nonlinear,prediction,model",6842,1004
NL_MS_nlpe_2_mi.ac2n,NL_MS_nlpe_2_mi_ac2n,"nonlinear,prediction,model",6843,1004
NL_MS_nlpe_2_mi.ac3n,NL_MS_nlpe_2_mi_ac3n,"nonlinear,prediction,model",6844,1004
NL_MS_nlpe_2_mi.acmnd0,NL_MS_nlpe_2_mi_acmnd0,"nonlinear,prediction,model",6845,1004
NL_MS_nlpe_2_mi.acsnd0,NL_MS_nlpe_2_mi_acsnd0,"nonlinear,prediction,model",6846,1004
NL_MS_nlpe_2_mi.propbth,NL_MS_nlpe_2_mi_propbth,"nonlinear,prediction,model",6847,1004
NL_MS_nlpe_2_mi.ftbth,NL_MS_nlpe_2_mi_ftbth,"nonlinear,prediction,model",6848,1004
NL_MS_nlpe_2_mi.dwts,NL_MS_nlpe_2_mi_dwts,"nonlinear,prediction,model",6849,1004
NL_MS_nlpe_2_mi.popt,NL_MS_nlpe_2_mi_popt,"nonlinear,prediction,model",6850,1004
NL_MS_nlpe_2_mi.minfpe,NL_MS_nlpe_2_mi_minfpe,"nonlinear,prediction,model",6851,1004
NL_MS_nlpe_2_mi.sbc1,NL_MS_nlpe_2_mi_sbc1,"nonlinear,prediction,model",6852,1004
NL_MS_nlpe_2_mi.normksstat,NL_MS_nlpe_2_mi_normksstat,"nonlinear,prediction,model",6853,1004
NL_MS_nlpe_2_mi.normp,NL_MS_nlpe_2_mi_normp,"nonlinear,prediction,model",6854,1004
NL_MS_nlpe_3_ac.msqerr,NL_MS_nlpe_3_ac_msqerr,"nonlinear,prediction,model",6855,1005
NL_MS_nlpe_3_ac.meane,NL_MS_nlpe_3_ac_meane,"nonlinear,prediction,model",6856,1005
NL_MS_nlpe_3_ac.meanabs,NL_MS_nlpe_3_ac_meanabs,"nonlinear,prediction,model",6857,1005
NL_MS_nlpe_3_ac.stde,NL_MS_nlpe_3_ac_stde,"nonlinear,prediction,model",6858,1005
NL_MS_nlpe_3_ac.mms,NL_MS_nlpe_3_ac_mms,"nonlinear,prediction,model",6859,1005
NL_MS_nlpe_3_ac.maxonmean,NL_MS_nlpe_3_ac_maxonmean,"nonlinear,prediction,model",6860,1005
NL_MS_nlpe_3_ac.p1_5,NL_MS_nlpe_3_ac_p1_5,"nonlinear,prediction,model",6861,1005
NL_MS_nlpe_3_ac.p2_5,NL_MS_nlpe_3_ac_p2_5,"nonlinear,prediction,model",6862,1005
NL_MS_nlpe_3_ac.p3_5,NL_MS_nlpe_3_ac_p3_5,"nonlinear,prediction,model",6863,1005
NL_MS_nlpe_3_ac.p4_5,NL_MS_nlpe_3_ac_p4_5,"nonlinear,prediction,model",6864,1005
NL_MS_nlpe_3_ac.p5_5,NL_MS_nlpe_3_ac_p5_5,"nonlinear,prediction,model",6865,1005
NL_MS_nlpe_3_ac.ac1,NL_MS_nlpe_3_ac_ac1,"nonlinear,prediction,model",6866,1005
NL_MS_nlpe_3_ac.ac2,NL_MS_nlpe_3_ac_ac2,"nonlinear,prediction,model",6867,1005
NL_MS_nlpe_3_ac.ac3,NL_MS_nlpe_3_ac_ac3,"nonlinear,prediction,model",6868,1005
NL_MS_nlpe_3_ac.ac1n,NL_MS_nlpe_3_ac_ac1n,"nonlinear,prediction,model",6869,1005
NL_MS_nlpe_3_ac.ac2n,NL_MS_nlpe_3_ac_ac2n,"nonlinear,prediction,model",6870,1005
NL_MS_nlpe_3_ac.ac3n,NL_MS_nlpe_3_ac_ac3n,"nonlinear,prediction,model",6871,1005
NL_MS_nlpe_3_ac.acmnd0,NL_MS_nlpe_3_ac_acmnd0,"nonlinear,prediction,model",6872,1005
NL_MS_nlpe_3_ac.acsnd0,NL_MS_nlpe_3_ac_acsnd0,"nonlinear,prediction,model",6873,1005
NL_MS_nlpe_3_ac.propbth,NL_MS_nlpe_3_ac_propbth,"nonlinear,prediction,model",6874,1005
NL_MS_nlpe_3_ac.ftbth,NL_MS_nlpe_3_ac_ftbth,"nonlinear,prediction,model",6875,1005
NL_MS_nlpe_3_ac.dwts,NL_MS_nlpe_3_ac_dwts,"nonlinear,prediction,model",6876,1005
NL_MS_nlpe_3_ac.popt,NL_MS_nlpe_3_ac_popt,"nonlinear,prediction,model",6877,1005
NL_MS_nlpe_3_ac.minfpe,NL_MS_nlpe_3_ac_minfpe,"nonlinear,prediction,model",6878,1005
NL_MS_nlpe_3_ac.sbc1,NL_MS_nlpe_3_ac_sbc1,"nonlinear,prediction,model",6879,1005
NL_MS_nlpe_3_ac.normksstat,NL_MS_nlpe_3_ac_normksstat,"nonlinear,prediction,model",6880,1005
NL_MS_nlpe_3_ac.normp,NL_MS_nlpe_3_ac_normp,"nonlinear,prediction,model",6881,1005
NL_MS_nlpe_fnn_mi.msqerr,NL_MS_nlpe_fnn_mi_msqerr,"nonlinear,prediction,model,slow",6882,1006
NL_MS_nlpe_fnn_mi.meane,NL_MS_nlpe_fnn_mi_meane,"nonlinear,prediction,model,slow",6883,1006
NL_MS_nlpe_fnn_mi.meanabs,NL_MS_nlpe_fnn_mi_meanabs,"nonlinear,prediction,model,slow",6884,1006
NL_MS_nlpe_fnn_mi.stde,NL_MS_nlpe_fnn_mi_stde,"nonlinear,prediction,model,slow",6885,1006
NL_MS_nlpe_fnn_mi.mms,NL_MS_nlpe_fnn_mi_mms,"nonlinear,prediction,model,slow",6886,1006
NL_MS_nlpe_fnn_mi.maxonmean,NL_MS_nlpe_fnn_mi_maxonmean,"nonlinear,prediction,model,slow",6887,1006
NL_MS_nlpe_fnn_mi.p1_5,NL_MS_nlpe_fnn_mi_p1_5,"nonlinear,prediction,model,slow",6888,1006
NL_MS_nlpe_fnn_mi.p2_5,NL_MS_nlpe_fnn_mi_p2_5,"nonlinear,prediction,model,slow",6889,1006
NL_MS_nlpe_fnn_mi.p3_5,NL_MS_nlpe_fnn_mi_p3_5,"nonlinear,prediction,model,slow",6890,1006
NL_MS_nlpe_fnn_mi.p4_5,NL_MS_nlpe_fnn_mi_p4_5,"nonlinear,prediction,model,slow",6891,1006
NL_MS_nlpe_fnn_mi.p5_5,NL_MS_nlpe_fnn_mi_p5_5,"nonlinear,prediction,model,slow",6892,1006
NL_MS_nlpe_fnn_mi.ac1,NL_MS_nlpe_fnn_mi_ac1,"nonlinear,prediction,model,slow",6893,1006
NL_MS_nlpe_fnn_mi.ac2,NL_MS_nlpe_fnn_mi_ac2,"nonlinear,prediction,model,slow",6894,1006
NL_MS_nlpe_fnn_mi.ac3,NL_MS_nlpe_fnn_mi_ac3,"nonlinear,prediction,model,slow",6895,1006
NL_MS_nlpe_fnn_mi.ac1n,NL_MS_nlpe_fnn_mi_ac1n,"nonlinear,prediction,model,slow",6896,1006
NL_MS_nlpe_fnn_mi.ac2n,NL_MS_nlpe_fnn_mi_ac2n,"nonlinear,prediction,model,slow",6897,1006
NL_MS_nlpe_fnn_mi.ac3n,NL_MS_nlpe_fnn_mi_ac3n,"nonlinear,prediction,model,slow",6898,1006
NL_MS_nlpe_fnn_mi.acmnd0,NL_MS_nlpe_fnn_mi_acmnd0,"nonlinear,prediction,model,slow",6899,1006
NL_MS_nlpe_fnn_mi.acsnd0,NL_MS_nlpe_fnn_mi_acsnd0,"nonlinear,prediction,model,slow",6900,1006
NL_MS_nlpe_fnn_mi.propbth,NL_MS_nlpe_fnn_mi_propbth,"nonlinear,prediction,model,slow",6901,1006
NL_MS_nlpe_fnn_mi.ftbth,NL_MS_nlpe_fnn_mi_ftbth,"nonlinear,prediction,model,slow",6902,1006
NL_MS_nlpe_fnn_mi.dwts,NL_MS_nlpe_fnn_mi_dwts,"nonlinear,prediction,model,slow",6903,1006
NL_MS_nlpe_fnn_mi.popt,NL_MS_nlpe_fnn_mi_popt,"nonlinear,prediction,model,slow",6904,1006
NL_MS_nlpe_fnn_mi.minfpe,NL_MS_nlpe_fnn_mi_minfpe,"nonlinear,prediction,model,slow",6905,1006
NL_MS_nlpe_fnn_mi.sbc1,NL_MS_nlpe_fnn_mi_sbc1,"nonlinear,prediction,model,slow",6906,1006
NL_MS_nlpe_fnn_mi.normksstat,NL_MS_nlpe_fnn_mi_normksstat,"nonlinear,prediction,model,slow",6907,1006
NL_MS_nlpe_fnn_mi.normp,NL_MS_nlpe_fnn_mi_normp,"nonlinear,prediction,model,slow",6908,1006
MS_shannon_2t10_2.maxent,MS_shannon_2t10_2_maxent,"entropy,mex",6909,668
MS_shannon_2t10_2.minent,MS_shannon_2t10_2_minent,"entropy,mex",6910,668
MS_shannon_2t10_2.medent,MS_shannon_2t10_2_medent,"entropy,mex",6911,668
MS_shannon_2t10_2.meanent,MS_shannon_2t10_2_meanent,"entropy,mex",6912,668
MS_shannon_2t10_2.stdent,MS_shannon_2t10_2_stdent,"entropy,mex",6913,668
MS_shannon_2t10_3.maxent,MS_shannon_2t10_3_maxent,"entropy,mex",6914,669
MS_shannon_2t10_3.minent,MS_shannon_2t10_3_minent,"entropy,mex",6915,669
MS_shannon_2t10_3.medent,MS_shannon_2t10_3_medent,"entropy,mex",6916,669
MS_shannon_2t10_3.meanent,MS_shannon_2t10_3_meanent,"entropy,mex",6917,669
MS_shannon_2t10_3.stdent,MS_shannon_2t10_3_stdent,"entropy,mex",6918,669
MS_shannon_2t10_4.maxent,MS_shannon_2t10_4_maxent,"entropy,mex",6919,670
MS_shannon_2t10_4.minent,MS_shannon_2t10_4_minent,"entropy,mex",6920,670
MS_shannon_2t10_4.medent,MS_shannon_2t10_4_medent,"entropy,mex",6921,670
MS_shannon_2t10_4.meanent,MS_shannon_2t10_4_meanent,"entropy,mex",6922,670
MS_shannon_2t10_4.stdent,MS_shannon_2t10_4_stdent,"entropy,mex",6923,670
MS_shannon_2_1t10.maxent,MS_shannon_2_1t10_maxent,"entropy,mex",6924,671
MS_shannon_2_1t10.minent,MS_shannon_2_1t10_minent,"entropy,mex",6925,671
MS_shannon_2_1t10.medent,MS_shannon_2_1t10_medent,"entropy,mex",6926,671
MS_shannon_2_1t10.meanent,MS_shannon_2_1t10_meanent,"entropy,mex",6927,671
MS_shannon_2_1t10.stdent,MS_shannon_2_1t10_stdent,"entropy,mex",6928,671
MS_shannon_3_1t10.maxent,MS_shannon_3_1t10_maxent,"entropy,mex",6929,672
MS_shannon_3_1t10.minent,MS_shannon_3_1t10_minent,"entropy,mex",6930,672
MS_shannon_3_1t10.medent,MS_shannon_3_1t10_medent,"entropy,mex",6931,672
MS_shannon_3_1t10.meanent,MS_shannon_3_1t10_meanent,"entropy,mex",6932,672
MS_shannon_3_1t10.stdent,MS_shannon_3_1t10_stdent,"entropy,mex",6933,672
MS_shannon_4_1t10.maxent,MS_shannon_4_1t10_maxent,"entropy,mex",6934,673
MS_shannon_4_1t10.minent,MS_shannon_4_1t10_minent,"entropy,mex",6935,673
MS_shannon_4_1t10.medent,MS_shannon_4_1t10_medent,"entropy,mex",6936,673
MS_shannon_4_1t10.meanent,MS_shannon_4_1t10_meanent,"entropy,mex",6937,673
MS_shannon_4_1t10.stdent,MS_shannon_4_1t10_stdent,"entropy,mex",6938,673
NL_embed_PCA_mi_10.perc_1,NL_embed_PCA_mi_10_perc_1,"embedding,pca",6939,1007
NL_embed_PCA_mi_10.perc_2,NL_embed_PCA_mi_10_perc_2,"embedding,pca",6940,1007
NL_embed_PCA_mi_10.perc_3,NL_embed_PCA_mi_10_perc_3,"embedding,pca",6941,1007
NL_embed_PCA_mi_10.perc_4,NL_embed_PCA_mi_10_perc_4,"embedding,pca",6942,1007
NL_embed_PCA_mi_10.perc_5,NL_embed_PCA_mi_10_perc_5,"embedding,pca",6943,1007
NL_embed_PCA_mi_10.std,NL_embed_PCA_mi_10_std,"embedding,pca",6944,1007
NL_embed_PCA_mi_10.range,NL_embed_PCA_mi_10_range,"embedding,pca",6945,1007
NL_embed_PCA_mi_10.min,NL_embed_PCA_mi_10_min,"embedding,pca",6946,1007
NL_embed_PCA_mi_10.top2,NL_embed_PCA_mi_10_top2,"embedding,pca",6947,1007
NL_embed_PCA_mi_10.nto50,NL_embed_PCA_mi_10_nto50,"embedding,pca",6948,1007
NL_embed_PCA_mi_10.nto60,NL_embed_PCA_mi_10_nto60,"embedding,pca",6949,1007
NL_embed_PCA_mi_10.nto70,NL_embed_PCA_mi_10_nto70,"embedding,pca",6950,1007
NL_embed_PCA_mi_10.nto80,NL_embed_PCA_mi_10_nto80,"embedding,pca",6951,1007
NL_embed_PCA_mi_10.nto90,NL_embed_PCA_mi_10_nto90,"embedding,pca",6952,1007
NL_embed_PCA_mi_10.fb05,NL_embed_PCA_mi_10_fb05,"embedding,pca",6953,1007
NL_embed_PCA_mi_10.fb02,NL_embed_PCA_mi_10_fb02,"embedding,pca",6954,1007
NL_embed_PCA_mi_10.fb01,NL_embed_PCA_mi_10_fb01,"embedding,pca",6955,1007
NL_embed_PCA_mi_10.fb001,NL_embed_PCA_mi_10_fb001,"embedding,pca",6956,1007
NL_embed_PCA_1_10.perc_1,NL_embed_PCA_1_10_perc_1,"embedding,pca",6957,1008
NL_embed_PCA_1_10.perc_2,NL_embed_PCA_1_10_perc_2,"embedding,pca",6958,1008
NL_embed_PCA_1_10.perc_3,NL_embed_PCA_1_10_perc_3,"embedding,pca",6959,1008
NL_embed_PCA_1_10.perc_4,NL_embed_PCA_1_10_perc_4,"embedding,pca",6960,1008
NL_embed_PCA_1_10.perc_5,NL_embed_PCA_1_10_perc_5,"embedding,pca",6961,1008
NL_embed_PCA_1_10.std,NL_embed_PCA_1_10_std,"embedding,pca",6962,1008
NL_embed_PCA_1_10.range,NL_embed_PCA_1_10_range,"embedding,pca",6963,1008
NL_embed_PCA_1_10.min,NL_embed_PCA_1_10_min,"embedding,pca",6964,1008
NL_embed_PCA_1_10.top2,NL_embed_PCA_1_10_top2,"embedding,pca",6965,1008
NL_embed_PCA_1_10.nto50,NL_embed_PCA_1_10_nto50,"embedding,pca",6966,1008
NL_embed_PCA_1_10.nto60,NL_embed_PCA_1_10_nto60,"embedding,pca",6967,1008
NL_embed_PCA_1_10.nto70,NL_embed_PCA_1_10_nto70,"embedding,pca",6968,1008
NL_embed_PCA_1_10.nto80,NL_embed_PCA_1_10_nto80,"embedding,pca",6969,1008
NL_embed_PCA_1_10.nto90,NL_embed_PCA_1_10_nto90,"embedding,pca",6970,1008
NL_embed_PCA_1_10.fb05,NL_embed_PCA_1_10_fb05,"embedding,pca",6971,1008
NL_embed_PCA_1_10.fb02,NL_embed_PCA_1_10_fb02,"embedding,pca",6972,1008
NL_embed_PCA_1_10.fb01,NL_embed_PCA_1_10_fb01,"embedding,pca",6973,1008
NL_embed_PCA_1_10.fb001,NL_embed_PCA_1_10_fb001,"embedding,pca",6974,1008
NL_embed_PCA_ac_3.perc_1,NL_embed_PCA_ac_3_perc_1,"embedding,pca",6975,1009
NL_embed_PCA_ac_3.perc_2,NL_embed_PCA_ac_3_perc_2,"embedding,pca",6976,1009
NL_embed_PCA_ac_3.std,NL_embed_PCA_ac_3_std,"embedding,pca",6977,1009
NL_embed_PCA_ac_3.range,NL_embed_PCA_ac_3_range,"embedding,pca",6978,1009
NL_embed_PCA_ac_3.top2,NL_embed_PCA_ac_3_top2,"embedding,pca",6979,1009
NL_embed_PCA_ac_3.nto50,NL_embed_PCA_ac_3_nto50,"embedding,pca",6980,1009
NL_embed_PCA_ac_3.nto60,NL_embed_PCA_ac_3_nto60,"embedding,pca",6981,1009
NL_embed_PCA_ac_3.nto70,NL_embed_PCA_ac_3_nto70,"embedding,pca",6982,1009
NL_embed_PCA_ac_3.nto80,NL_embed_PCA_ac_3_nto80,"embedding,pca",6983,1009
NL_embed_PCA_ac_3.nto90,NL_embed_PCA_ac_3_nto90,"embedding,pca",6984,1009
NL_embed_PCA_ac_3.fb05,NL_embed_PCA_ac_3_fb05,"embedding,pca",6985,1009
NL_embed_PCA_ac_3.fb02,NL_embed_PCA_ac_3_fb02,"embedding,pca",6986,1009
NL_embed_PCA_ac_3.fb01,NL_embed_PCA_ac_3_fb01,"embedding,pca",6987,1009
NL_embed_PCA_ac_3.fb001,NL_embed_PCA_ac_3_fb001,"embedding,pca",6988,1009
PP_ModelFit_ar_2.rmserrrat_d1,PP_ModelFit_ar_2_rmserrrat_d1,"preprocessing,trend",6989,1010
PP_ModelFit_ar_2.rmserrrat_d2,PP_ModelFit_ar_2_rmserrrat_d2,"preprocessing,trend",6990,1010
PP_ModelFit_ar_2.rmserrrat_d3,PP_ModelFit_ar_2_rmserrrat_d3,"preprocessing,trend",6991,1010
PP_ModelFit_ar_2.rmserrrat_lf_02,PP_ModelFit_ar_2_rmserrrat_lf_02,"preprocessing,trend",6992,1010
PP_ModelFit_ar_2.rmserrrat_lf_02_d1,PP_ModelFit_ar_2_rmserrrat_lf_02_d1,"preprocessing,trend",6993,1010
PP_ModelFit_ar_2.rmserrrat_peaks_08,PP_ModelFit_ar_2_rmserrrat_peaks_08,"preprocessing,trend",6994,1010
PP_ModelFit_ar_2.rmserrrat_peaks_08_d1,PP_ModelFit_ar_2_rmserrrat_peaks_08_d1,"preprocessing,trend",6995,1010
PP_ModelFit_ar_2.rmserrrat_p1_5,PP_ModelFit_ar_2_rmserrrat_p1_5,"preprocessing,trend",6996,1010
PP_ModelFit_ar_2.rmserrrat_p1_10,PP_ModelFit_ar_2_rmserrrat_p1_10,"preprocessing,trend",6997,1010
PP_ModelFit_ar_2.rmserrrat_p1_20,PP_ModelFit_ar_2_rmserrrat_p1_20,"preprocessing,trend",6998,1010
PP_ModelFit_ar_2.rmserrrat_p1_40,PP_ModelFit_ar_2_rmserrrat_p1_40,"preprocessing,trend",6999,1010
PP_ModelFit_ar_2.rmserrrat_p2_5,PP_ModelFit_ar_2_rmserrrat_p2_5,"preprocessing,trend",7000,1010
PP_ModelFit_ar_2.rmserrrat_p2_10,PP_ModelFit_ar_2_rmserrrat_p2_10,"preprocessing,trend",7001,1010
PP_ModelFit_ar_2.rmserrrat_p2_20,PP_ModelFit_ar_2_rmserrrat_p2_20,"preprocessing,trend",7002,1010
PP_ModelFit_ar_2.rmserrrat_p2_40,PP_ModelFit_ar_2_rmserrrat_p2_40,"preprocessing,trend",7003,1010
PP_ModelFit_ar_2.rmserrrat_rmgd,PP_ModelFit_ar_2_rmserrrat_rmgd,"preprocessing,trend",7004,1010
MF_steps_ahead_ar_2_6.rmserr_1,MF_steps_ahead_ar_2_6_rmserr_1,"model,prediction",7005,1011
MF_steps_ahead_ar_2_6.mabserr_1,MF_steps_ahead_ar_2_6_mabserr_1,"model,prediction",7006,1011
MF_steps_ahead_ar_2_6.ac1_1,MF_steps_ahead_ar_2_6_ac1_1,"model,prediction",7007,1011
MF_steps_ahead_ar_2_6.rmserr_2,MF_steps_ahead_ar_2_6_rmserr_2,"model,prediction",7008,1011
MF_steps_ahead_ar_2_6.mabserr_2,MF_steps_ahead_ar_2_6_mabserr_2,"model,prediction",7009,1011
MF_steps_ahead_ar_2_6.ac1_2,MF_steps_ahead_ar_2_6_ac1_2,"model,prediction",7010,1011
MF_steps_ahead_ar_2_6.rmserr_3,MF_steps_ahead_ar_2_6_rmserr_3,"model,prediction",7011,1011
MF_steps_ahead_ar_2_6.mabserr_3,MF_steps_ahead_ar_2_6_mabserr_3,"model,prediction",7012,1011
MF_steps_ahead_ar_2_6.ac1_3,MF_steps_ahead_ar_2_6_ac1_3,"model,prediction",7013,1011
MF_steps_ahead_ar_2_6.rmserr_4,MF_steps_ahead_ar_2_6_rmserr_4,"model,prediction",7014,1011
MF_steps_ahead_ar_2_6.mabserr_4,MF_steps_ahead_ar_2_6_mabserr_4,"model,prediction",7015,1011
MF_steps_ahead_ar_2_6.ac1_4,MF_steps_ahead_ar_2_6_ac1_4,"model,prediction",7016,1011
MF_steps_ahead_ar_2_6.rmserr_5,MF_steps_ahead_ar_2_6_rmserr_5,"model,prediction",7017,1011
MF_steps_ahead_ar_2_6.mabserr_5,MF_steps_ahead_ar_2_6_mabserr_5,"model,prediction",7018,1011
MF_steps_ahead_ar_2_6.ac1_5,MF_steps_ahead_ar_2_6_ac1_5,"model,prediction",7019,1011
MF_steps_ahead_ar_2_6.rmserr_6,MF_steps_ahead_ar_2_6_rmserr_6,"model,prediction",7020,1011
MF_steps_ahead_ar_2_6.mabserr_6,MF_steps_ahead_ar_2_6_mabserr_6,"model,prediction",7021,1011
MF_steps_ahead_ar_2_6.ac1_6,MF_steps_ahead_ar_2_6_ac1_6,"model,prediction",7022,1011
MF_steps_ahead_ar_2_6.meandiffrmsabs,MF_steps_ahead_ar_2_6_meandiffrmsabs,"model,prediction",7023,1011
MF_steps_ahead_ar_2_6.meandiffrms,MF_steps_ahead_ar_2_6_meandiffrms,"model,prediction",7024,1011
MF_steps_ahead_ar_2_6.maxdiffrms,MF_steps_ahead_ar_2_6_maxdiffrms,"model,prediction",7025,1011
MF_steps_ahead_ar_2_6.stddiffrms,MF_steps_ahead_ar_2_6_stddiffrms,"model,prediction",7026,1011
MF_steps_ahead_ar_2_6.ndown,MF_steps_ahead_ar_2_6_ndown,"model,prediction",7027,1011
MF_steps_ahead_ar_best_6.rmserr_1,MF_steps_ahead_ar_best_6_rmserr_1,"model,prediction,arfit",7028,1012
MF_steps_ahead_ar_best_6.mabserr_1,MF_steps_ahead_ar_best_6_mabserr_1,"model,prediction,arfit",7029,1012
MF_steps_ahead_ar_best_6.ac1_1,MF_steps_ahead_ar_best_6_ac1_1,"model,prediction,arfit",7030,1012
MF_steps_ahead_ar_best_6.rmserr_2,MF_steps_ahead_ar_best_6_rmserr_2,"model,prediction,arfit",7031,1012
MF_steps_ahead_ar_best_6.mabserr_2,MF_steps_ahead_ar_best_6_mabserr_2,"model,prediction,arfit",7032,1012
MF_steps_ahead_ar_best_6.ac1_2,MF_steps_ahead_ar_best_6_ac1_2,"model,prediction,arfit",7033,1012
MF_steps_ahead_ar_best_6.rmserr_3,MF_steps_ahead_ar_best_6_rmserr_3,"model,prediction,arfit",7034,1012
MF_steps_ahead_ar_best_6.mabserr_3,MF_steps_ahead_ar_best_6_mabserr_3,"model,prediction,arfit",7035,1012
MF_steps_ahead_ar_best_6.ac1_3,MF_steps_ahead_ar_best_6_ac1_3,"model,prediction,arfit",7036,1012
MF_steps_ahead_ar_best_6.rmserr_4,MF_steps_ahead_ar_best_6_rmserr_4,"model,prediction,arfit",7037,1012
MF_steps_ahead_ar_best_6.mabserr_4,MF_steps_ahead_ar_best_6_mabserr_4,"model,prediction,arfit",7038,1012
MF_steps_ahead_ar_best_6.ac1_4,MF_steps_ahead_ar_best_6_ac1_4,"model,prediction,arfit",7039,1012
MF_steps_ahead_ar_best_6.rmserr_5,MF_steps_ahead_ar_best_6_rmserr_5,"model,prediction,arfit",7040,1012
